transaction_amount,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,Amount_to_Avg_Ratio,Intrusion_Score,Is_New_Account,intrusion_score,ratio_monto_vs_promedio,riesgo_compuesto_ip,transaction_type_Transfer,transaction_type_Withdrawal,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,device_type_Web,device_type_iOS,device_location_Chennai,device_location_Delhi,device_location_Hyderabad,device_location_Mumbai,categoria_antiguedad_Menor_1_ano,categoria_antiguedad_1_a_2_anos,categoria_antiguedad_Veterana_gt_2anos,momento_del_dia_Manana,momento_del_dia_Tarde,momento_del_dia_Noche
37769.11,923.0,22.0,4.0,14195.84,0.0,0.121,4.0,0.0,2.6605759151976915,8.0,0.0,8.0,2.660388508992142,0.605,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31034.46,1101.0,11.0,3.0,10380.33,0.0,0.815,7.0,0.0,2.989737320489811,10.0,0.0,10.0,2.9894493287468946,3.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35218.78,1525.0,6.0,2.0,3294.23,0.0,0.799,5.0,0.0,10.691050715948794,7.0,0.0,7.0,10.687806313975049,2.3970000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10687.56,1074.0,8.0,2.0,12607.72,0.0,0.445,1.0,0.0,0.8476996633808492,3.0,0.0,3.0,0.847632432158062,1.335,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6861.76,536.0,17.0,3.0,29574.23,0.0,0.988,4.0,0.0,0.23201821315381668,7.0,0.0,7.0,0.23201036813576767,3.952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
776.51,1824.0,13.0,0.0,19650.86,0.0,0.308,1.0,0.0,0.039515318922428835,1.0,0.0,1.0,0.03951330815505504,0.308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17561.85,1202.0,3.0,0.0,13249.34,0.0,0.316,1.0,0.0,1.3254886658505252,1.0,0.0,1.0,1.325388631537002,0.316,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29516.39,1679.0,7.0,1.0,2596.37,1.0,0.152,7.0,0.0,11.368329629444185,8.0,0.0,8.0,11.363952767607234,0.304,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19642.59,720.0,15.0,2.0,6476.14,0.0,0.37,3.0,0.0,3.0330706254034037,5.0,0.0,5.0,3.0326023522727623,1.1099999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21901.87,759.0,3.0,0.0,17281.95,0.0,0.296,9.0,0.0,1.2673263144494689,9.0,0.0,9.0,1.2672529863246724,0.296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45212.73,965.0,18.0,1.0,14986.43,0.0,0.604,7.0,0.0,3.0169112990885756,8.0,0.0,8.0,3.0167100029824994,1.208,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17445.36,121.0,5.0,0.0,673.93,0.0,0.041,6.0,0.0,25.886011900345736,6.0,0.0,6.0,25.847658275673037,0.041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25723.77,472.0,18.0,3.0,2678.45,0.0,0.31,2.0,0.0,9.603976180253506,5.0,0.0,5.0,9.60039187146616,1.24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39193.47,61.0,14.0,2.0,10744.66,0.0,0.005,5.0,0.0,3.647716167845237,7.0,0.0,7.0,3.647376708364121,0.015,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
19857.31,1682.0,11.0,0.0,4310.69,0.0,0.006,8.0,0.0,4.606527029315493,8.0,0.0,8.0,4.605458648464988,0.006,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
31123.23,264.0,11.0,3.0,28739.5,0.0,0.82,4.0,0.0,1.0829426399206667,7.0,0.0,7.0,1.0829049598997929,3.28,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43125.07,1660.0,1.0,1.0,1120.12,0.0,0.75,8.0,0.0,38.500401742670434,9.0,0.0,9.0,38.4660607249893,1.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47478.56,1191.0,8.0,3.0,29224.08,0.0,0.744,9.0,0.0,1.624638311967391,12.0,0.0,12.0,1.6245827214159891,2.976,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
7396.32,309.0,2.0,1.0,19730.96,0.0,0.354,8.0,0.0,0.3748585978583911,9.0,0.0,9.0,0.374839600323536,0.708,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
46333.05,967.0,0.0,0.0,12276.11,0.0,0.699,6.0,0.0,3.774245261731933,6.0,0.0,6.0,3.773937840420099,0.699,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24631.21,436.0,13.0,4.0,16229.03,0.0,0.257,2.0,0.0,1.5177253354020541,6.0,0.0,6.0,1.5176318219990965,1.2850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12949.31,1957.0,12.0,3.0,12362.73,0.0,0.309,8.0,0.0,1.047447448904894,11.0,0.0,11.0,1.047362729532269,1.236,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22983.83,999.0,4.0,4.0,17238.91,0.0,0.562,4.0,0.0,1.3332530885073361,8.0,0.0,8.0,1.333175753237691,2.8100000000000005,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49002.63,1809.0,6.0,2.0,4644.98,0.0,0.7,1.0,0.0,10.549589018682536,3.0,0.0,3.0,10.547318326811567,2.0999999999999996,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
24656.27,1900.0,13.0,4.0,3688.39,1.0,0.266,5.0,0.0,6.6848326776723725,9.0,0.0,9.0,6.683020770371254,1.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16471.14,316.0,15.0,2.0,15904.86,0.0,0.679,3.0,0.0,1.0356042115428867,5.0,0.0,5.0,1.0355391031984438,2.037,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31688.37,108.0,17.0,0.0,2233.06,0.0,0.962,3.0,0.0,14.1905591430593,3.0,0.0,3.0,14.184207228095932,0.962,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
12045.27,130.0,13.0,0.0,8845.28,0.0,0.494,7.0,0.0,1.3617737369534937,7.0,0.0,7.0,1.361619799508946,0.494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3839.37,1635.0,0.0,3.0,27814.16,0.0,0.407,1.0,0.0,0.13803652528064841,4.0,0.0,4.0,0.13803156264425587,1.628,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6487.54,1063.0,5.0,4.0,26298.77,0.0,0.232,3.0,0.0,0.24668606174357202,7.0,0.0,7.0,0.24667668196337839,1.1600000000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6445.89,239.0,20.0,2.0,24958.93,0.0,0.356,6.0,0.0,0.2582598693133079,8.0,0.0,8.0,0.2582495223343976,1.068,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7637.54,660.0,9.0,2.0,15264.19,1.0,0.529,8.0,0.0,0.5003567172578434,10.0,0.0,10.0,0.5003239396299686,1.5870000000000002,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6984.42,1287.0,5.0,4.0,933.75,0.0,0.944,6.0,0.0,7.479967871485944,10.0,0.0,10.0,7.47196576624766,4.72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32061.69,1437.0,1.0,0.0,3728.94,1.0,0.261,4.0,0.0,8.59807076541859,4.0,0.0,4.0,8.59576561553269,0.261,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9134.91,1527.0,6.0,0.0,27591.59,0.0,0.231,8.0,0.0,0.3310758821800411,8.0,0.0,8.0,0.3310638834556669,0.231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
17316.08,1064.0,16.0,2.0,25108.58,0.0,0.961,5.0,0.0,0.6896479211488663,7.0,0.0,7.0,0.6896204556189311,2.883,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44844.58,1195.0,23.0,3.0,11358.0,0.0,0.606,6.0,0.0,3.948281387568234,9.0,0.0,9.0,3.947933796989172,2.424,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23724.38,1941.0,13.0,0.0,21896.37,0.0,0.735,1.0,0.0,1.0834846141164038,1.0,0.0,1.0,1.0834351339909771,0.735,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33394.51,1465.0,22.0,1.0,25650.38,0.0,0.83,4.0,0.0,1.3019109268556646,5.0,0.0,5.0,1.3018601728250099,1.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8657.38,1189.0,6.0,2.0,18648.03,0.0,0.082,4.0,0.0,0.4642517198867655,6.0,0.0,6.0,0.4642268257383896,0.246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9654.84,1356.0,21.0,4.0,25620.46,0.0,0.485,5.0,0.0,0.3768410090997586,9.0,0.0,9.0,0.3768263010773001,2.425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2091.39,638.0,20.0,4.0,7415.75,1.0,0.14,1.0,0.0,0.28202002494690354,5.0,0.0,5.0,0.2819820002022449,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8488.31,1224.0,8.0,2.0,13917.86,0.0,0.624,4.0,0.0,0.6098861462897313,6.0,0.0,6.0,0.6098423290413151,1.8719999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13965.59,1209.0,18.0,2.0,17413.35,0.0,0.954,7.0,0.0,0.80200478368608,9.0,0.0,9.0,0.8019587294386527,2.862,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8891.67,1971.0,20.0,0.0,18971.61,0.0,0.056,6.0,0.0,0.46868294256523296,6.0,0.0,6.0,0.468658239430421,0.056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4480.69,957.0,23.0,2.0,29611.01,0.0,0.274,5.0,0.0,0.15131837786012703,7.0,0.0,7.0,0.15131326782612864,0.8220000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6075.76,526.0,10.0,2.0,25393.35,0.0,1.0,1.0,0.0,0.2392657920282279,3.0,0.0,3.0,0.23925637001931535,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23065.9,854.0,2.0,1.0,1752.3,0.0,0.005,8.0,0.0,13.163214061519147,9.0,0.0,9.0,13.155706382250614,0.01,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10356.37,1557.0,22.0,4.0,5157.09,0.0,0.14,5.0,0.0,2.008180970275873,9.0,0.0,9.0,2.007791643806138,0.7000000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18245.28,1604.0,3.0,0.0,19748.54,0.0,0.081,8.0,0.0,0.9238799425172696,8.0,0.0,8.0,0.9238331626964476,0.081,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25195.69,842.0,4.0,3.0,7291.25,0.0,0.764,6.0,0.0,3.455606377507286,9.0,0.0,9.0,3.4551325036854195,3.056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34535.22,829.0,3.0,0.0,4853.14,0.0,0.751,7.0,0.0,7.11605682094479,7.0,0.0,7.0,7.114590844104208,0.751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2013.64,820.0,12.0,4.0,20032.86,0.0,0.778,1.0,0.0,0.10051685081411242,5.0,0.0,5.0,0.10051183346594217,3.89,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
39980.55,771.0,8.0,3.0,16139.09,0.0,0.775,6.0,0.0,2.477249336858522,9.0,0.0,9.0,2.4770958526253573,3.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
31413.62,1372.0,22.0,2.0,24175.18,0.0,0.835,3.0,0.0,1.2994161780801632,5.0,0.0,5.0,1.2993624302929576,2.505,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4133.86,1638.0,13.0,1.0,9648.9,0.0,0.773,3.0,0.0,0.4284281109763807,4.0,0.0,4.0,0.4283837138208686,1.546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43685.25,328.0,15.0,1.0,9958.15,0.0,0.484,3.0,0.0,4.386884110000351,4.0,0.0,4.0,4.386443622196674,0.968,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46047.58,120.0,21.0,4.0,4599.71,0.0,0.745,6.0,0.0,10.010974604920746,10.0,0.0,10.0,10.008798641948744,3.725,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3100.84,1851.0,5.0,4.0,19602.52,1.0,0.598,8.0,0.0,0.15818578427671545,12.0,0.0,12.0,0.1581777150226082,2.9899999999999998,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
13880.04,1913.0,9.0,1.0,21295.87,0.0,0.367,3.0,0.0,0.6517714467640909,4.0,0.0,4.0,0.6517408426684298,0.734,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40319.75,816.0,22.0,3.0,4238.96,0.0,0.837,3.0,0.0,9.511708060467662,6.0,0.0,6.0,9.509464711931244,3.348,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
37425.57,1971.0,20.0,3.0,7697.99,0.0,0.788,5.0,0.0,4.86173273802642,8.0,0.0,8.0,4.861101261334279,3.152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9266.82,1506.0,12.0,0.0,4712.71,0.0,0.173,6.0,0.0,1.9663463272724186,6.0,0.0,6.0,1.9659291725625887,0.173,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10507.0,1881.0,2.0,2.0,22455.54,0.0,0.024,6.0,0.0,0.46790235282696385,8.0,0.0,8.0,0.4678815169211285,0.07200000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18555.08,1050.0,10.0,3.0,6352.02,0.0,0.316,7.0,0.0,2.921130600974178,10.0,0.0,10.0,2.92067079908453,1.264,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24251.92,1253.0,2.0,2.0,4652.17,0.0,0.404,7.0,0.0,5.213033917505164,9.0,0.0,9.0,5.211913598686486,1.2120000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30931.83,496.0,6.0,4.0,2188.57,1.0,0.174,3.0,0.0,14.13335191472057,7.0,0.0,7.0,14.126897061980205,0.8699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18477.24,820.0,9.0,3.0,24955.85,0.0,0.855,5.0,0.0,0.740397141351627,8.0,0.0,8.0,0.7403674742605738,3.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23153.61,1338.0,0.0,3.0,3806.98,0.0,0.034,1.0,0.0,6.081883802909393,4.0,0.0,4.0,6.080286661169439,0.136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37386.17,526.0,3.0,3.0,987.04,0.0,0.484,1.0,0.0,37.877056654238935,4.0,0.0,4.0,37.83872110440873,1.936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1882.33,1162.0,7.0,0.0,2022.73,0.0,0.055,2.0,0.0,0.9305888576330009,2.0,0.0,2.0,0.9301290191873421,0.055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12659.23,844.0,19.0,4.0,11068.24,0.0,0.537,2.0,0.0,1.1437437207722276,6.0,0.0,6.0,1.1436403944624924,2.685,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35681.81,633.0,16.0,1.0,17939.91,0.0,0.464,7.0,0.0,1.9889625979171577,8.0,0.0,8.0,1.988851736060211,0.928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44765.58,1057.0,4.0,0.0,12006.32,0.0,0.78,5.0,0.0,3.728501322636745,5.0,0.0,5.0,3.7281908036097984,0.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25608.29,1574.0,16.0,0.0,13716.67,0.0,0.69,3.0,0.0,1.8669465693933003,3.0,0.0,3.0,1.8668104714576164,0.69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26629.07,1944.0,8.0,3.0,27587.23,1.0,0.844,7.0,0.0,0.9652679881234905,10.0,0.0,10.0,0.9652329997248826,3.376,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5403.24,1165.0,7.0,0.0,22791.74,0.0,0.544,3.0,0.0,0.23707009644722166,3.0,0.0,3.0,0.23705969532403737,0.544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22398.25,565.0,6.0,1.0,10297.13,0.0,0.822,3.0,0.0,2.175193476240467,4.0,0.0,4.0,2.1749822540597177,1.644,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26654.23,1354.0,4.0,0.0,4714.01,1.0,0.719,4.0,0.0,5.654258264195451,4.0,0.0,4.0,5.6530590603201265,0.719,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12161.4,506.0,3.0,0.0,22500.26,0.0,0.78,5.0,0.0,0.5405004208840254,5.0,0.0,5.0,0.5404763999882674,0.78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13498.7,897.0,22.0,3.0,17248.36,0.0,0.601,8.0,0.0,0.782607737779128,11.0,0.0,11.0,0.7825623675313171,2.404,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18895.34,1752.0,2.0,4.0,28871.18,0.0,0.72,9.0,0.0,0.654470652048167,13.0,0.0,13.0,0.6544479841840831,3.5999999999999996,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1052.56,391.0,7.0,1.0,27262.43,0.0,0.402,5.0,0.0,0.0386084439281458,6.0,0.0,6.0,0.038607027802444516,0.804,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16137.85,225.0,4.0,3.0,16952.92,1.0,0.085,8.0,0.0,0.9519215568763376,11.0,0.0,11.0,0.9518654092976728,0.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10611.83,765.0,4.0,0.0,2190.31,0.0,0.417,3.0,0.0,4.844898667311933,3.0,0.0,3.0,4.842687707353136,0.417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16408.49,552.0,16.0,1.0,1025.69,0.0,0.173,7.0,0.0,15.997513868712769,8.0,0.0,8.0,15.981932228812981,0.346,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6032.12,925.0,14.0,2.0,25141.86,0.0,0.629,3.0,0.0,0.23992337877945386,5.0,0.0,5.0,0.23991383637342767,1.887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44531.84,1811.0,7.0,0.0,20971.46,0.0,0.263,3.0,0.0,2.1234496787538872,3.0,0.0,3.0,2.123348429321119,0.263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29699.94,1044.0,6.0,4.0,16848.71,0.0,0.958,4.0,0.0,1.7627426669460156,8.0,0.0,8.0,1.762638051337382,4.79,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33971.16,91.0,16.0,0.0,20698.86,0.0,0.271,2.0,0.0,1.641209226015346,2.0,0.0,2.0,1.6411299400092563,0.271,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39469.1,1003.0,11.0,4.0,16239.63,0.0,0.098,7.0,0.0,2.430418673331843,11.0,0.0,11.0,2.4302690228150015,0.49,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24947.19,1189.0,3.0,2.0,17392.3,0.0,0.881,6.0,0.0,1.4343813066701931,8.0,0.0,8.0,1.4342988392082008,2.643,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4391.67,175.0,19.0,3.0,6854.08,0.0,0.414,3.0,0.0,0.6407380713385312,6.0,0.0,6.0,0.6406446022511773,1.656,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26878.47,217.0,17.0,3.0,13719.58,0.0,0.356,1.0,0.0,1.95913213086698,4.0,0.0,4.0,1.9589893430161116,1.424,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29362.71,33.0,3.0,3.0,431.1,0.0,0.885,3.0,1.0,68.11113430758525,6.0,0.0,6.0,67.95350613283962,3.54,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37284.7,816.0,9.0,1.0,20095.14,0.0,0.653,4.0,0.0,1.8554088202421082,5.0,0.0,5.0,1.8553164936151916,1.306,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21611.39,896.0,2.0,4.0,10035.85,0.0,0.532,1.0,0.0,2.153418992910416,5.0,0.0,5.0,2.153204441632584,2.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
